# Constructed from biom file
#OTU ID	AGOS38P1A0	AGOS42P6A0	AGOS44P4A0	AGOS46P1A0	AGOS48P4A0	AGOS56P1A0	AGOS57P4A0	AGOS58P6A0	AGOS60P3A0	CONS37P4A0	CONS39P1A0	CONS41P1A0	CONS43P5A0	CONS45P2A0	CONS47P6A0	CONS49P6A0	CONS51P3A0	CONS52P4A0	CONS55P5A0	CONS59P1A0	CONS61P4A0	CONS62P1A0
PWY-7200	5167.406047367567	10374.437740270329	9242.214931949244	16570.868570406346	9552.899163576349	7153.014151572723	5417.00356759286	9535.02057354561	8091.533047928931	7821.662004331657	7153.284338296492	8183.431023325283	4779.663462334564	6051.459369091946	14239.064582402054	6391.7100443684185	5393.914881612817	7696.215717402894	6658.748749459376	5584.954323326248	9728.846104090992	11042.463874930982
PWY-7208	10315.109074445369	21433.490500675536	17912.338348364156	29911.035407525713	17768.66888744873	13973.103700513811	10623.157361787153	18062.450351255284	15631.198750050735	16018.248067563294	13877.603190058904	15086.636906933827	9812.342292243628	11709.581743212912	26174.26590513694	11740.39829146359	10182.5541125361	13521.435473207657	12007.3516119248	9765.274662612634	15891.044356404878	21018.60469471829
PWY-7209	20.159572850133653	0.0	2.692251927657611	26.903525555241217	0.0	30.244464251053998	0.0	0.0	0.0	0.0	0.0	6.72893154104247	0.0	0.0	0.0	58.27019708190342	7.399242590124689	0.0	0.0	20.829763410092855	0.0	0.0
PWY-7210	3308.0665955202953	4909.000264678109	4286.55770879103	10237.24248432894	5430.996278627948	5148.190885898604	2119.10228140963	5019.890272945334	3767.434391693395	4259.168997225116	4048.9899008831226	5076.585650441592	2090.8266590224257	3381.100872398122	8837.344679582791	3928.257716681738	2648.7298480261597	4539.089150916753	3989.753415070245	3875.48403420739	5462.312581370949	6257.311830513968
PWY-7211	4674.885874683686	7359.419127079246	6343.195596849545	14173.623075216095	7653.087065707169	6978.062649087166	3488.0432188322416	7263.550097911688	5591.759950581796	6195.079059436437	5741.792623112817	7019.369601725441	3162.025250263957	4849.215725918254	12397.73451832731	5476.998454800135	3870.7218274942275	6319.448430923536	5564.3395862299185	5207.139061898493	7593.057312412185	8872.006600303504
PWY-7219	10358.929870455271	21199.035584011355	18051.15659849151	28875.926451509826	17740.057546880995	14140.02441728419	11075.430825824493	18306.917704747906	15755.532878032944	16187.139079655097	13643.556520882034	14851.67079258614	10037.21224470026	11954.934270948672	26676.690451543927	11746.56684657497	10183.451946653311	13309.8880534079	11966.409650526997	9647.22306673052	16832.832678179857	20889.956643059606
PWY-722	1.069691608883627	0.9718849335486974	0.866762991691112	0.78652515258016	1.226836929572416	3.2640173797132888	6.2813916351480445	1.0534330297911716	0.8005631448847096	0.9850278014570554	1.1114704305280478	1.7000811572155248	1.4436923366447532	0.6015409200846534	0.9938878239292914	0.8804390739432744	0.3149422344255967	0.8005400759674458	0.7807018281774916	0.4007612344465034	0.5888053213322642	0.8126553336697503
PWY-7220	11791.976954106049	23516.494016808403	18502.691068886794	34671.741431986185	20823.40857614284	18649.019416111663	9126.589888402694	20369.20413473159	16595.033943031354	15851.17176292706	14456.522162635412	17273.86644272634	9644.30838667661	12043.763190119338	31993.587939223664	12710.24976041059	10619.818054093454	15110.825619394245	14337.964218506515	11892.340814856627	17082.20968055507	21636.20472854892
PWY-7221	8775.786163045159	15518.610894009706	12096.706095220605	22311.88592978027	12638.981875439351	12651.173022813851	7778.516618474849	14213.98730129682	10758.286237418055	12213.390020939865	9131.220518611677	11127.825913516714	7244.942583598031	8895.358195373432	20673.738535003416	9166.788906673995	7316.602584515615	9795.582626218351	9182.194277268472	7853.855734581283	12959.17945185689	14416.023462450426
PWY-7222	11791.976954106049	23516.494016808403	18502.691068886794	34671.741431986185	20823.40857614284	18649.019416111663	9126.589888402694	20369.20413473159	16595.033943031354	15851.17176292706	14456.522162635412	17273.86644272634	9644.30838667661	12043.763190119338	31993.587939223664	12710.24976041059	10619.818054093454	15110.825619394245	14337.964218506515	11892.340814856627	17082.20968055507	21636.20472854892
PWY-7228	6077.885769732946	11893.027084605246	10906.246192644894	20055.26802263616	11129.009728019846	8206.154332058899	6546.906942803842	11337.857635887114	9573.474532003876	9031.430552050608	8327.209450619222	9728.572431341145	5648.440312117727	7100.841736930344	17115.305712404148	7497.712601409757	6397.523177912805	9119.74956832254	7967.311101249241	6802.892108662818	12242.316453471023	13215.316781462076
PWY-7229	10808.734828544482	22128.87042698309	18368.571390086905	30665.04455629854	18682.421463411785	15256.459084806896	10433.009729271858	19019.23105452321	16138.793145171596	16225.23971349489	14042.573430746375	15670.197761507352	9993.343031054384	12018.692916845963	28151.640150183543	12149.099583107503	10417.907088856602	13856.744039057498	12688.524461824401	10288.124856003544	17126.16613148054	21439.52922481698
PWY-7234	1681.4918933636516	3312.1482150045936	5737.5702588814	4692.259802242205	4419.44213928718	2810.4531124864743	3418.9465542224857	4435.001097907718	4120.5132726742095	3026.014054359222	2901.5111312205054	3602.5288305497847	3008.6356473068536	3048.4002663014207	6795.280928798969	2642.007400892689	2657.6156258726505	3563.803506941024	2992.5147751386166	1654.6908549644743	6697.276760158648	5528.0191388269395
PWY-7237	2478.31142310558	2219.953712016127	1745.5522322910035	6991.529541669924	1885.5615071767093	4408.610933018396	792.3876306195093	2915.109703940042	1679.7672889480418	2368.019250736894	1621.8535226977554	2311.7160260622177	995.21397243525	1279.1420732771169	4850.508278439707	1818.6560127786845	1114.810015753412	2962.135194198533	2195.508002396617	2475.0518121605487	3665.5455301860447	2903.7610648413256
PWY-7242	5563.854984881734	13698.315600133265	10005.291812342919	18485.84774110151	10072.641612568032	8279.951915955131	5316.770839760982	9274.592421053885	9405.136017390038	9052.238872134512	8381.808630881847	8475.89823113423	4923.145577671941	5863.2568492621085	13882.893369019768	6389.379214984322	6044.382258047102	7513.511426094744	6798.1399036588355	5810.8408390614695	7864.060092676058	13074.343588429081
PWY-7254	2405.2699512204445	2730.614234984948	2693.8168632601905	4410.9280166722765	3251.3252105988126	3150.614226940208	1450.1107476020957	2995.464145829952	1910.4179331766402	2643.6312898783367	1882.2091730444024	2150.198243678619	1541.4320705026707	1514.0844467173486	4107.32469152523	2242.489653052533	1825.5644214639174	1595.406459589642	2013.6525079108246	1941.443156409688	3171.258542617952	3065.8480039041306
PWY-7255	0.0	0.0	0.0	0.023476198260078487	0.9975633504626651	0.0	0.0	0.0	0.0	0.0	0.0	22.764520704368756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7274	0.0	0.0	0.0	1.4130985707772255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	548.7670671107959	1622.989036306249	3200.8107512954434	2322.106610888725	2340.413047748246	224.98731307432809	1881.3770514800613	2335.4057945160644	2199.852519945675	1523.407140038293	1477.8116268186498	1899.4947928210438	1662.198464578124	1630.7229874182326	3610.0391779675433	1341.106655918972	1424.1807283606224	1917.0960545346209	1593.7173755855636	815.1683394595984	2236.6987837190113	2960.6238427924436
PWY-7295	0.0	0.0	0.0	0.0076011894401673075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	1475.0772610753584	1620.685651887286	1466.8606012978626	3549.123167755494	1675.943460199031	2775.4165095966655	1561.0708405653938	1926.4518811905373	1321.3484111681887	1571.9923366023756	1148.8950348975545	1421.7302911858797	840.5141251665253	933.192961594302	1918.2404203722458	1671.269660529166	1165.1492006045012	1002.8656174505578	1180.8707240407264	1056.1948452479883	4147.470795425402	1940.5143078011004
PWY-7316	0.0	0.0	0.0	5.324087059994158e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	4322.346750079666	11468.367865424436	7920.6485288524955	12942.904026708435	7393.459175670487	5162.543337541777	5825.935663669098	8603.496468231886	7547.449806672331	7178.277477133847	6383.680645728149	6187.798558080814	4790.047730241235	5205.87738180236	11851.087071901638	5325.386604940965	4725.146256212839	5760.989476611635	4823.990204786517	4108.369712165282	10381.61738860437	8307.749567919645
PWY-7328	2390.8673519264257	3727.055344051413	3277.752217644628	5303.299747180378	3521.1476893468507	3663.3807796530728	3106.7059404462707	3155.975650636989	2399.3141373503054	3114.7233104840184	1984.469675837675	2658.325012374615	1780.7555690490078	2062.5259025324876	4244.961729795638	2327.8740802611032	1941.7737193492087	1855.068315882246	1895.8730261294877	1991.075863049397	5255.395062248803	3257.20615746275
PWY-7332	2092.166444007129	3102.021104036437	2738.902150612486	4699.549690514308	2981.5301328725777	2908.602051814203	2323.73868177997	3976.1632034810045	2699.3348706775037	3138.712128089918	1885.660388143183	2829.1248749070496	1690.594946779461	2160.4523437282683	4484.8091390903155	1979.3509382591092	1774.432005741787	1838.7341264593326	1899.2113711295995	1667.5710239546347	2998.817656641632	3015.0828371116236
PWY-7347	43.040751841067696	125.03470148971299	70.80216919770025	101.30145654862785	73.29815583644813	56.37325570790716	107.07789217312587	214.34784134866067	69.43752316009072	88.78874325912412	66.99314362987975	44.567302465710064	80.59600287189465	63.734353424426395	118.54515491323235	94.31098173158223	32.443567276126274	35.901634370730775	62.920316224801475	33.502900095832814	2322.8049836228215	54.86564202653395
PWY-7371	473.72109400837866	442.2689746513541	603.2782823196078	1041.2539291525914	677.0459902179666	507.54569155649017	790.9951872064742	645.9778107467778	407.58326348623893	554.4684693906173	408.60745317906725	439.59356613080706	295.2277958999613	263.5915034943011	486.24754961503123	537.6938005128129	449.2435978840751	429.6554309129307	246.22458499431542	334.2126637058666	2783.786828163725	422.2989808807454
PWY-7373	1.776175681853842	4.082042790050652	5.270017246073565	17.210958514467322	6.980888539286421	10.85929987786576	36.253660094523	12.054291166621704	7.580170011328477	8.144683471120034	7.0527044089141455	10.195135583655627	3.355578674882286	11.73612188115646	7.87076546829158	35.90887148744245	9.7375866361498	4.660077316413723	13.390719606289057	0.6372163342809185	15.745347934829748	5.586006712140217
PWY-7374	221.82057597265162	247.86109817346608	324.275378714508	741.42701281366	516.9015530498415	226.16726489750792	489.5055131206865	326.6746934943357	281.4696648349519	275.6361520900289	221.45284841560547	273.4821075084836	172.12061284013208	141.2806672618955	244.15512111715853	401.7370074523124	347.9013613295537	275.1865580248634	127.00429754241542	238.03572154440164	1940.987160429129	232.2034148097854
PWY-7376	0.0	0.0	0.0	0.311282269843643	18.306288824383476	0.0	0.0	54.01222846812299	0.0	0.0	0.0	0.0	0.0	0.0	33.49486886369845	34.649743780669226	0.0	0.0	0.0	21.40148541455785	0.0	8.859796689749537
PWY-7377	4346.773058022715	7677.057636110166	7166.7797290080425	12834.054714684822	7706.167944433408	6780.158645973936	3967.402185578962	8210.068463732488	6027.127755367091	6338.454496010448	5463.236062824398	7001.320132072288	4085.7189514223205	5046.483862222774	13557.81827045344	4889.396375990185	4009.8881204016247	6055.221455405312	5804.675841269088	4757.674297204348	7103.954593515815	8565.338858153815
PWY-7391	668.8986723621058	1375.660911611349	1031.3842116383387	1705.3262544687432	1136.2799681945405	471.7538086061778	444.73430824540367	1304.149776657681	694.2899880348369	975.4693625590945	523.5275030299938	979.4777553552926	707.4019616857605	1269.0883121663728	1401.638477446429	597.8429228245769	619.1148493815945	921.0629903451011	911.9812060644823	609.5506291500881	1024.4698077996827	1309.269317344899
PWY-7392	5894.897730136032	11567.07889825081	9885.225559931147	17182.14345239623	10335.464930507547	8541.79266421014	5984.0969193545525	10924.903265954965	8624.842693870058	8708.411571574266	7583.796328115934	8929.938792526105	5551.096652000285	6926.659852339149	16322.846414289515	6765.567027854059	5827.732643266528	8213.515575102076	7301.795434044658	5937.729835217704	10051.984166175116	11542.2378726385
PWY-7398	0.0	0.0	0.0	0.016372084185257034	0.44814505234855717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7400	7075.493272672743	13614.52762840251	12223.45428577084	20320.076564233143	11931.485715202958	10003.509804495347	7484.848201807407	11785.784102099778	10501.340028521328	11007.648340223535	9287.532390573315	10211.091819407126	6620.918102391226	8187.34300094692	17102.394858028743	8134.876707299805	6974.856842802695	9078.381232413685	8007.579812837972	6643.072523288367	11922.092756377226	14829.511780764233
PWY-7431	834.7241133992688	1504.6814622055276	1079.928975790715	1712.032648385897	1154.290846914138	1338.4584015754606	840.8006094959893	2590.8308657602297	1211.0285700338695	1542.8132104609213	827.6317352772376	1118.5016149368128	908.3414294999114	1078.187664261874	2698.0465537721516	1054.404571483553	711.7141045563711	1008.4000430461309	817.6900370724377	565.3086713831153	2224.971453848801	1155.7104977649285
PWY-7446	10.223616244079743	135.56487866936254	18.424970463860976	49.76668280005515	27.995605876480663	200.86908465280575	2.5735724437152627	122.63115850074743	15.583575637378635	47.12540229343345	45.6659605023227	20.3965846698064	10.197710752034446	30.501441848920958	33.42845930727455	43.67092899968463	12.875511046726636	12.603158767403512	30.788990109745896	22.841420675225866	18.22415541371827	0.007420027154870689
PWY-7456	2555.7931301516705	5928.407848734139	4981.8913775010715	7996.487691939717	4492.069033508362	3118.918973486326	3455.8361662506964	4042.7194456024827	4611.0593135749605	4324.973689061017	3167.750366281022	3801.005893339292	2674.78113948069	3011.952835688121	5174.6581943028805	2903.3337928964634	3103.1579341886268	3085.3188523641284	2967.550593658001	2512.523668041617	2989.993539192252	5819.608994850148
PWY-7527	130.29382461126983	232.0936605282988	184.90256428414128	270.1885708816986	164.84967514696407	187.6462464899855	187.29265411961404	264.48726458312547	131.96035447367444	236.68388748063416	158.80826029102352	187.0411079974306	128.00236322945537	128.29763485270232	226.8427343190728	150.2910535029653	89.08595141967443	117.87985535443956	96.0488898934914	85.60355956724496	134.9206850869765	189.5135663715812
PWY-7528	123.32611686200774	131.44100685871695	81.43804982968032	205.3277762871258	102.75508299519993	33.658153755092805	182.25324155147368	50.20299189610043	130.76954657798777	101.07108907033788	97.36868328862332	123.03427051843676	64.00537300668901	57.30958176980362	34.7877536899325	107.95293839287591	84.83061488141335	84.50207739207593	81.15898239474988	79.62844503773546	36.21769375471418	92.2828626629247
PWY-7539	5539.445241383594	10692.31011901191	7793.624681041665	16057.594713913262	8882.933591115701	8060.586068810347	4396.195859345696	8559.780487018817	7216.7685813815	7400.09141385735	6273.797868028677	7483.394070149824	4270.641662008272	5513.195388969295	13892.33167342651	5852.949352914772	4790.685887270891	6539.618622421096	6058.164124740695	5473.759161390739	8244.524157412208	9367.725057909704
PWY-7560	8470.969507841204	17161.684512216114	13369.63225342693	23746.053888764236	13804.12828735456	11929.37606857723	7909.901350368523	13902.75327872294	12266.14050421838	12815.51971912989	11046.306501334397	11505.878704311745	7257.293310677685	8595.089483843041	20194.586609858005	9396.255129545818	7820.904504866355	10086.497354656141	9063.86820484491	7818.495827876359	12158.251227903585	16142.674566869244
PWY-7616	7.059376373863156e-06	1.116757546961881e-05	1.1785074796555844e-05	0.0035870295483570033	3.3323400504465552	15.854615153249865	7.366905793367474e-06	10.633811139385024	1.27599947200771e-05	1.459969899462887e-05	9.321077227680874e-06	30.141943467059033	4.583199067104354e-06	6.179206754049946e-06	5.894704548668577	6.416062389052139	9.713230736077966	1.1959079023046258e-05	6.812915169240121e-06	7.1754474020070935	5.092920136002441e-06	3.816827383347573
PWY-7644	19.180825775483214	1.1314963613080717	6.553324145352056	27.931259741174955	32.15048152356409	28.483704393932705	36.11086165231855	57.58879899315325	16.192657293645876	15.357204641462681	18.10978800306666	12.002042039881191	12.50966192724319	17.129117968111252	13.023254668564132	49.36983263846317	7.469583415405412	6.944663934865687	3.061623232783251	20.31080041776224	72.14554432197039	14.755235652363925
PWY-7663	9816.598936038508	18898.24590826616	14505.19399828256	27311.907851763695	15085.475074337524	13632.045095683901	8533.449731951363	15274.376090368085	13797.412206698375	14223.959397933257	11937.8504748882	12831.851826632641	7792.458650033748	9772.23071377767	22110.99986681212	10688.550155435505	8740.603057191465	11222.234603089586	10118.44489315329	9123.879390429167	18078.572836979634	18040.427677278247
PWY-7664	3304.725690620523	12771.800518858727	9585.836659261908	13207.39982156984	9406.125889243822	3381.7758010182397	3169.5215383555487	9369.971584529565	9163.591808523075	6546.134283700211	7819.829031151866	6182.832585221692	4673.011138197991	4583.812829094524	12916.44469478496	5496.446191506921	4714.958456392762	6214.397531267476	4723.29745889896	3105.8586043636346	5117.249855697085	8862.2966463879
PWY-841	7338.128924766482	14803.038940566701	13140.880620441114	22827.649965903936	13165.493753119843	9843.67799701068	7798.589829741559	13375.545361470125	11506.476712140879	11060.352594205406	10082.539797078798	11224.179408215872	6884.791481306289	8423.469154294797	19866.837825452556	8832.086471537084	7543.034852974118	10334.607030759968	9092.390608131505	7644.985747513414	13236.406173190479	15613.68854365279
PWY-922	750.5041875774325	1580.3345802532526	1282.499035987668	2050.0165818026912	1401.9320778622025	823.5594025139036	920.0806699038127	1525.941376216822	1087.8858723291917	1165.458555965954	690.6819363740894	1206.781064516635	870.2774334717076	1434.7005235174734	1690.7253099362135	776.1080610414896	829.885714680773	1139.1362886111028	1100.0679576569985	748.6245241662849	1224.2089125204288	1585.1275922889417
PWY0-1061	3011.3114969889807	4929.46289363456	4097.62135277441	7726.6754214248185	3710.350830191672	4626.567645306606	2135.4777787277358	3464.9206566857897	3590.167407836943	4028.5824183353616	3532.5404425469974	3212.700292166228	1991.6067812568745	3204.1904082379697	4115.500381864027	3227.363876674125	2344.5450997919593	2692.898746324589	2263.1556808242763	2001.0632811874027	4797.672716857564	5460.318437927191
PWY0-1241	617.1804120511262	701.3992558108347	627.3433904872295	882.676245596581	460.9133400976111	524.4770202997062	647.2817699417324	893.2139330497909	418.8053673165565	487.3400596143793	461.2211808004866	337.41383792038	405.7449657494411	384.3239621097807	745.5601361788055	550.3520480651794	448.90812296072164	288.10194506001943	367.1510180133832	336.95150974636005	1896.5995336712206	401.8980666602753
PWY0-1261	4318.493447334612	8879.522301792247	6092.945972685649	16291.007704845908	8358.074835648276	9023.394696228483	5341.820078317632	9231.582135037028	5997.978110574914	5669.782494254616	6644.594546151388	8184.320277086939	3385.5571277519102	5219.772967962468	14639.374721047436	6089.579754082322	4377.028198272981	7851.413608548672	6452.112671188479	6015.807639460595	9667.684102080411	8016.476545975203
PWY0-1277	35.279198650516605	324.6262650081792	58.15543909139721	110.29785839232211	85.34354570057049	390.45964007287444	12.374760463722806	312.8202017803113	50.38109589129312	141.24054382391603	126.04402615139898	70.64614908058212	31.91231044120216	88.10810316719966	102.98493881518213	120.19064985237499	33.6929194773269	28.657465683789837	75.93946147098617	66.3259850922935	38.49982222854759	0.00033466513665194296
PWY0-1296	7469.583660831855	11814.61410038751	9300.799373961634	20026.955367935057	11277.83953684792	12987.397493897683	4966.059383543527	10857.76535329352	8208.784007382234	9399.442647595435	8003.948428037548	10002.985541023349	4946.822006882134	6890.823451429594	18299.596743692964	7350.171000444596	5672.765734859047	8489.606952172204	8622.09266387951	7416.1609479928575	10124.1555297341	12796.632861711409
PWY0-1297	7090.627752257409	12748.396571806516	9818.652767158863	19012.742893086106	10941.049089901911	12219.530301021172	5312.197690733364	10447.369849036766	8831.889630686195	9255.766257010222	8551.524987464958	9635.633328021104	5022.4621281681375	6749.815923304662	17366.417924300433	7037.497576279659	5526.160838097057	8475.948505247468	8206.108721825221	7005.884035592937	9786.021260021129	13105.265659265036
PWY0-1298	6682.6662840194385	11304.805108869112	9003.985784629147	17911.31743915601	10576.661861742543	11319.196216985583	4966.941222306483	10138.818333291345	7790.2024780420015	9580.781726265957	7247.350183066655	9128.925936020258	5126.601416432503	6542.4065637904605	16553.69536835962	6694.341255522192	5448.968432654382	7228.021979083969	7716.738567109737	6560.310677117436	9000.358617651033	12014.088977198076
PWY0-1319	10353.41481162884	19335.60868556482	16602.599627353386	29078.015777329598	17379.39400233758	14980.622030106413	10261.456443910503	17474.137714359116	14632.959786378211	15848.77664855777	12614.519517776773	14839.808081929634	9369.433276443157	11392.163575716713	23548.298186785563	11617.51297777697	9837.347180330604	12863.585810885641	11598.329388716418	9835.514557241826	16083.744213613441	20212.308906128954
PWY0-1338	48.85317305270534	208.74617208931718	45.3583853201078	92.22912779852226	70.25035056438558	199.3096262169672	110.00067123918626	208.05645922670328	98.85173390992398	93.07357519888161	84.56733912104919	57.075193997017884	28.708817735671424	66.86557184347588	79.48481380807384	90.64132990412101	57.943113169362846	33.2842880347695	67.52005422132	51.98915638466548	28.095204061835286	28.175572448318324
PWY0-1415	994.8160406704196	1522.3087262587435	1200.0590688579614	1830.2879780843296	1123.2654226311647	1323.1424817256507	1232.2685312658753	1570.24630899051	1116.0085819191863	1224.9855894457478	953.4176556175742	1092.4135880057227	763.1552529067411	865.3342859308502	1814.876799065523	934.1955606062323	780.6762608152611	1029.242092820829	947.5691236560912	686.2685839752207	3171.087006871809	1355.8353887390826
PWY0-1479	634.8627920788283	1460.1743626772509	1779.3062789303012	2388.241460752542	1465.5299876806394	1167.9177525499324	1416.6086330299497	1348.1816561234575	1363.4275880026207	1067.9770470743204	808.5652715960553	1123.950488750912	979.9245939120643	945.9945391557665	1184.005006429254	1242.9930826214065	979.8745312139421	1964.1102401119524	888.6703511045959	640.0949506705432	4620.709829554102	1479.7393562294506
PWY0-1533	983.3451093759355	974.3506102985298	685.4931404676339	1247.487617346244	680.2815678545134	1467.7534890146121	433.64182915984674	1136.2105789044383	686.2497896478341	1421.1079922138372	624.4200022477636	648.0640956134927	482.0149021184601	767.8682285352864	1298.7968368756576	942.5483082879142	535.0840190741878	574.1160618324315	550.1950981205218	659.0273831725268	578.4926317559864	1024.142134386797
PWY0-1586	4607.646024168489	8448.646445873159	5763.326221486197	14812.794533178798	8082.467964302564	8126.060933397646	4365.524894621636	8177.388336153128	5322.657903164297	5449.554971938962	5646.533128584969	7277.050679755308	3194.0538973227376	4327.324824220433	14535.3037475076	4987.941906169567	3766.0141674002125	6693.509699231877	6167.28966814245	5643.7162038879205	7754.185272284864	7770.991188213215
PWY0-162	7146.480160441249	14612.411690589817	13511.726790324266	23287.398075561905	13293.417183891766	9490.406891947972	8127.684574037005	13314.351956977554	11786.67776403573	11070.16778273266	10324.446391391271	11413.428159011075	6970.353353133766	8517.159365974938	19791.432950351293	8875.252481080386	7761.361152265846	10794.415208043689	9214.520442781703	7670.206600266999	13847.214878801495	16242.731412736646
PWY0-166	5915.54776698574	11805.916333091192	11188.019710900158	19048.012730858623	11109.928498378256	8080.5992991458215	6700.683978644702	11109.839917121044	9653.161245375126	9020.192726805826	8304.023818253803	9551.43513959594	5745.818091304149	7153.586808028713	16324.348568641974	7433.998856734125	6373.895930871874	9154.119180129617	7708.325024523876	6399.846408633768	11097.840422123716	13094.493499756087
PWY0-321	38.781413776382195	239.26930636284996	52.081551547004715	101.57212448743533	77.28064286515927	293.1493523491068	27.193759527053196	233.99599479524707	48.03231777522123	120.464412350508	97.92069750515597	73.46257976839716	34.02103161654282	71.14636863167883	106.1949605726721	86.87858450728716	32.68851733039192	29.431911172870354	65.29958382508762	61.00644864744552	35.02426297449785	14.72223653952366
PWY0-41	554.8212684365443	1054.8358509221803	878.3618445492021	1543.3700690517503	855.0687642468528	893.1100472359834	449.95419089732457	1115.4144415965015	731.2073220398028	918.54337087524	647.6177236263121	760.745722848419	477.4424006516673	603.1595845807842	1201.089479802338	522.3952745051657	530.4912284254868	843.3504222325402	687.2513510419257	398.6222815438086	925.9153211978933	1145.080809248242
PWY0-42	44.123984417055865	163.4163408261204	39.84517145601678	94.59555570797174	58.67288655305358	197.6615340646634	85.7611258726527	165.70734295231514	34.025828859570645	75.13242624529575	69.88788105689163	50.80316452069508	35.98704799092536	63.0900387304547	68.13423120726705	134.61985011808108	34.536858901100395	27.66987943736253	41.24962480783673	56.88227480113724	956.177006080552	21.174879791100416
PWY0-781	6402.6172721041485	12073.267907243615	9948.531557328293	17666.2276717171	11069.380692059345	8620.339525926918	5795.3437520954885	10659.51239972167	8650.771013631933	9688.541511749507	7919.929148815017	9360.148116142418	5505.382411279938	7205.32127486615	15364.076412233559	7169.522428003107	6041.898249336265	8033.27485943878	7378.100479261555	6011.833984703813	9770.170116358482	12852.987950083005
PWY0-845	797.417078558338	963.1079902078318	1151.8399846124319	4194.071183058636	993.7958306707748	1272.4600430459832	1470.0530397947152	1079.1284038393667	1634.0255571803455	818.1340601560961	871.1916423033066	1181.544311088809	460.954861585321	531.140054062237	590.5839316787908	1075.162108082797	1269.1253523112246	1388.6094056427319	974.7257843980806	1552.6812500999476	1689.7979108780569	2554.315460110143
PWY0-862	2952.816041195981	11935.407886452494	8938.772342658498	12025.649864604851	8728.460021999175	2986.983482026316	2843.4301154665695	8688.383368694298	8546.185398936825	5937.165610302503	7285.528056888891	5626.990191012231	4321.280420527535	4165.8597871086085	11923.68452737604	5027.576927026205	4323.378591913862	5698.878443766314	4290.13219488341	2776.768784838073	4552.351719444858	8072.507014530764
PWY1G-0	0.0	0.0	0.0	208.41334465596157	3.9669274016176295	232.59920922545396	0.0	13.094155124182077	0.0	0.0	0.0	19.469270454598174	0.0	0.0	8.112791803910163	8.686327421312964	20.385438232642873	395.77653087927126	26.2163988160636	8.080158910548063	306.7036655461691	4.3856848119056835
PWY490-3	4550.068638174241	6424.857061501005	5363.621512673416	13315.03584234215	7549.244122176384	8611.378635938725	2416.913002013847	6454.551931247598	4539.816070221979	5498.194151904263	4769.20097623769	6905.144288359606	2732.056963399957	4081.5244904157403	12577.235642902706	4519.306992857862	3310.6158295947203	5260.4627191532	5688.22581592729	5309.459343354657	7941.446287551966	7731.986761204879
PWY4FS-7	9322.390728116156	17584.763562697713	14195.462325901513	25691.083173952735	14931.84072770868	13595.511668650423	8808.538765526591	15198.00539291803	12740.44552504555	13979.027906061694	11341.80922475923	12722.487420816313	7961.672509342501	9846.894953995765	21294.735344529923	10220.546234577827	8453.668405296952	11139.370308539777	10039.086195195408	8700.897816755876	14183.063658643174	17508.59754869286
PWY4FS-8	9322.390728116156	17584.763562697713	14195.462325901513	25691.083173952735	14931.84072770868	13595.511668650423	8808.538765526591	15198.00539291803	12740.44552504555	13979.027906061694	11341.80922475923	12722.487420816313	7961.672509342501	9846.894953995765	21294.735344529927	10220.546234577827	8453.668405296952	11139.370308539777	10039.086195195408	8700.897816755876	14183.063658643174	17508.59754869286
PWY5F9-12	0.0	0.0	0.0	0.0011807095302295194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321	3238.4640191125545	10166.65212088063	8449.193562495924	12900.143547077452	8488.41796878642	3407.0928266421965	3181.1174925336895	8196.56567075938	8515.257109585607	6034.521958218645	6576.415541531407	5830.7788950038475	4136.007371554183	4458.021866681435	10360.26109627232	5237.558204886655	4546.509159508394	6200.0864289654	4477.716214468748	3073.7399381197497	5014.187927049756	8489.446444429037
PYRIDNUCSAL-PWY	6676.077737487364	14437.778071532737	11222.826725585746	20198.598103083554	11576.02295294402	9312.019538760951	6335.6775757421665	11417.080473243122	10347.323892475692	10076.809785040217	9228.638052911616	9587.88836313247	5937.549817924701	7179.281062003656	17439.429528106994	7705.0081263454695	6530.808704178018	8854.354376373838	7717.156630111591	6360.839987253993	10817.584782287875	13253.455737781505
PYRIDNUCSYN-PWY	5919.693889433935	10482.894068852718	8496.825885484459	15237.589506847933	8440.191681340566	8360.021030043066	5836.228693908551	8693.593393604713	7484.8026305236735	8592.28615699231	6028.817515757766	7243.051245948957	4998.635722598291	6008.799381264375	13156.856609455368	6334.36612573496	5140.449698385353	6104.17108811109	5959.8857479029275	5316.099336199274	8896.908248597194	10083.640495583806
